"","stnr","z","x","y","NO"
"2030",85660,17,419763,7535889,TRUE
"2031",85780,31,418082,7531145,TRUE
"2032",90280,2,616895,7727849,TRUE
"2033",90360,80,656242,7720403,TRUE
"2034",90400,20,651477,7731942,TRUE
"2035",90440,38,653196,7732019,TRUE
"2036",90450,100,652673,7732165,TRUE
"2037",90451,100,652661,7732164,TRUE
"2038",90490,8,651598,7734677,TRUE
"2039",90491,790,646338,7740671,TRUE
"2040",90495,80,654129,7736797,TRUE
"2041",90500,14,655608,7737207,TRUE
"2042",90510,3,655393,7732029,TRUE
"2043",90520,10,657622,7736111,TRUE
"2044",90550,169,649630,7737156,TRUE
"2045",90560,63,650044,7737048,TRUE
"2046",90570,8,645055,7746090,TRUE
"2047",90580,10,645075,7746572,TRUE
"2048",90600,13,654450,7752368,TRUE
"2049",90610,10,654450,7752368,TRUE
"2050",90720,26,640988,7769064,TRUE
"2051",90721,174,641362,7770137,TRUE
"2052",90980,17,679982,7745598,TRUE
"2053",91020,30,675020,7731822,TRUE
"2054",91060,25,683026,7728512,TRUE
"2055",91080,25,684047,7717211,TRUE
"2056",91100,10,687084,7729131,TRUE
"2057",91110,6,686690,7729223,TRUE
"2058",87400,17,566354,7649102,TRUE
"2059",87410,14,566377,7650017,TRUE
"2060",87420,45,567251,7648836,TRUE
"2061",87550,14,560052,7635912,TRUE
"2062",87620,43,562008,7634097,TRUE
"2063",87640,45,562028,7633138,TRUE
"2064",87750,7,560835,7611504,TRUE
"2065",87315,30,530894,7611937,TRUE
"2066",87320,19,532497,7604988,TRUE
"2067",87350,36,548488,7629357,TRUE
"2068",87780,10,563998,7608649,TRUE
"2069",87790,7,563939,7608737,TRUE
"2070",87860,11,589737,7617651,TRUE
"2071",87940,16,598294,7622102,TRUE
"2072",87970,280,607833,7614393,TRUE
"2073",88000,22,613306,7627205,TRUE
"2074",88100,230,631633,7617778,TRUE
"2075",89500,114,634261,7642478,TRUE
"2076",89510,115,634575,7642551,TRUE
"2077",89515,110,634943,7642470,TRUE
"2078",89650,314,655038,7621010,TRUE
"2079",89110,3,639635,7688534,TRUE
"2080",89130,25,632473,7684769,TRUE
"2081",89150,11,643700,7673466,TRUE
"2082",89350,76,641289,7664878,TRUE
"2083",89351,76,641141,7665015,TRUE
"2084",89800,78,670931,7662312,TRUE
"2085",89920,1655,680639,7633169,TRUE
"2086",89940,204,689747,7637284,TRUE
"2087",89950,228,690110,7636931,TRUE
"2088",90050,77,645722,7682625,TRUE
"2089",89213,175,618088,7665244,TRUE
"2090",89233,170,631265,7668117,TRUE
"2091",88250,8,596972,7672372,TRUE
"2092",88340,36,602123,7679726,TRUE
"2093",88350,13,600315,7679160,TRUE
"2094",88440,10,584816,7687719,TRUE
"2095",88460,3,577670,7689197,TRUE
"2096",88500,25,580674,7696157,TRUE
"2097",88580,60,590707,7703378,TRUE
"2098",88600,90,594906,7705494,TRUE
"2099",88626,5,597035,7712086,TRUE
"2100",88628,20,598122,7711997,TRUE
"2101",88200,9,614839,7683254,TRUE
"2102",88630,45,602620,7713402,TRUE
"2103",88640,10,604162,7717488,TRUE
"2104",88660,6,613878,7715197,TRUE
"2105",88680,9,613694,7718404,TRUE
"2106",88690,14,610063,7723961,TRUE
"2107",88900,12,620960,7696852,TRUE
"2108",88920,50,609619,7689610,TRUE
"2109",89000,26,625373,7685619,TRUE
"2110",89010,982,623439,7689819,TRUE
"2111",89980,230,684149,7671740,TRUE
"2112",89985,1020,680754,7672492,TRUE
"2113",90080,12,653117,7695990,TRUE
"2114",90200,27,667062,7687626,TRUE
"2115",90250,230,660822,7675823,TRUE
"2116",90305,69,666928,7708549,TRUE
"2117",90630,8,671427,7761345,TRUE
"2118",90650,7,674501,7773968,TRUE
"2119",90750,7,689258,7781585,TRUE
"2120",90760,57,694053,7785655,TRUE
"2121",90800,21,669605,7799490,TRUE
"2122",90900,37,693582,7809398,TRUE
"2123",90950,60,687500,7773439,TRUE
"2124",91120,670,700531,7725170,TRUE
"2125",91130,710,698351,7724942,TRUE
"2126",91150,60,697901,7728229,TRUE
"2127",91180,48,697108,7764337,TRUE
"2128",91190,27,697163,7764913,TRUE
"2129",91245,53,702797,7726963,TRUE
"2130",91250,6,703433,7726290,TRUE
"2131",91260,3,703689,7726278,TRUE
"2132",91270,18,704365,7723739,TRUE
"2133",91300,12,692579,7690577,TRUE
"2134",91330,37,695826,7691734,TRUE
"2135",91350,46,708198,7705503,TRUE
"2136",91360,8,707556,7704215,TRUE
"2137",91370,5,706952,7704342,TRUE
"2138",91380,20,707316,7706524,TRUE
"2139",91400,45,711173,7698741,TRUE
"2140",91430,502,720619,7689337,TRUE
"2141",91440,330,725533,7688054,TRUE
"2142",91450,337,726756,7689144,TRUE
"2143",91470,475,727938,7683651,TRUE
"2144",91480,510,728020,7681417,TRUE
"2145",91500,700,711075,7727719,TRUE
"2146",91505,18,709936,7728873,TRUE
"2147",91510,60,716054,7722230,TRUE
"2148",91520,55,715933,7718466,TRUE
"2149",91540,6,719714,7722117,TRUE
"2150",91600,50,739001,7705339,TRUE
"2151",91660,28,715260,7731400,TRUE
"2152",91695,5,726122,7769788,TRUE
"2153",91700,5,726249,7774913,TRUE
"2154",91710,8,729946,7777295,TRUE
"2155",91715,25,724813,7777127,TRUE
"2156",91725,25,727021,7780819,TRUE
"2157",91727,10,714143,7781764,TRUE
"2158",91728,30,711482,7782920,TRUE
"2159",91729,850,706325,7783439,TRUE
"2160",91740,6,729306,7753505,TRUE
"2161",91750,1,732447,7748489,TRUE
"2162",91760,5,732509,7749123,TRUE
"2163",91930,98,752101,7723806,TRUE
"2164",91950,98,752156,7722689,TRUE
"2165",92170,45,746629,7766409,TRUE
"2166",91890,390,753014,7768195,TRUE
"2167",92190,12,772418,7750542,TRUE
"2168",92210,65,775271,7750212,TRUE
"2169",92350,6,764683,7762473,TRUE
"2170",92450,33,767953,7781351,TRUE
"2171",92500,915,754639,7793624,TRUE
"2172",98550,14,1097311,7886881,TRUE
"2173",98580,12,1095888,7884615,TRUE
"2174",98630,25,1080279,7867805,TRUE
"2175",98650,16,1074845,7859822,TRUE
"2176",98700,6,1068972,7845595,TRUE
"2177",98790,39,1059645,7841739,TRUE
"2178",98850,11,1040064,7841949,TRUE
"2179",94240,76,819421,7864562,TRUE
"2180",94245,55,820407,7863373,TRUE
"2181",94250,22,821109,7862369,TRUE
"2182",94255,25,819442,7864441,TRUE
"2183",94260,69,818981,7864217,TRUE
"2184",94280,81,819435,7864666,TRUE
"2185",93300,377,831151,7743123,TRUE
"2186",93301,381,831393,7742187,TRUE
"2187",93560,317,800316,7723430,TRUE
"2188",93570,277,839534,7729380,TRUE
"2189",93580,366,798602,7721336,TRUE
"2190",93650,701,795374,7703071,TRUE
"2191",93700,307,820557,7675028,TRUE
"2192",93710,330,820286,7677234,TRUE
"2193",93900,382,844348,7651048,TRUE
"2194",92895,40,775924,7786764,TRUE
"2195",92900,21,776977,7787497,TRUE
"2196",92910,8,778300,7788399,TRUE
"2197",93100,4,814580,7783483,TRUE
"2198",93140,3,818519,7785240,TRUE
"2199",93141,3,818752,7785926,TRUE
"2200",93150,4,819006,7784090,TRUE
"2201",93160,10,816520,7782948,TRUE
"2202",93250,35,813933,7773998,TRUE
"2203",93400,25,817356,7772593,TRUE
"2204",93500,389,843973,7763721,TRUE
"2205",94010,9,819878,7791718,TRUE
"2206",94230,18,791829,7830456,TRUE
"2207",92600,10,753175,7804500,TRUE
"2208",92700,10,741959,7816057,TRUE
"2209",92860,560,777319,7801885,TRUE
"2210",92880,10,776746,7811002,TRUE
"2211",92750,6,765855,7835779,TRUE
"2212",93000,438,775217,7850457,TRUE
"2213",94120,27,822271,7833407,TRUE
"2214",94130,38,822001,7833278,TRUE
"2215",94160,29,849221,7843078,TRUE
"2216",94170,90,852432,7842620,TRUE
"2217",94180,62,854128,7841903,TRUE
"2218",94195,339,837296,7810824,TRUE
"2219",94450,4,830242,7909843,TRUE
"2220",94451,7,826796,7911218,TRUE
"2221",94500,13,823762,7911914,TRUE
"2222",94650,40,849927,7905025,TRUE
"2223",94640,296,886557,7929483,TRUE
"2224",94670,379,894168,7911159,TRUE
"2225",94680,14,896770,7914645,TRUE
"2226",94700,33,904417,7921860,TRUE
"2227",94710,15,897272,7912839,TRUE
"2228",94800,3,888430,7886188,TRUE
"2229",94805,10,888857,7886649,TRUE
"2230",94870,50,874424,7849618,TRUE
"2231",94890,12,879991,7848087,TRUE
"2232",94900,14,879987,7847780,TRUE
"2233",94910,43,879071,7846039,TRUE
"2234",95130,26,878202,7802478,TRUE
"2235",95270,74,886582,7779828,TRUE
"2236",95350,5,878753,7803701,TRUE
"2237",95400,7,879618,7802848,TRUE
"2238",95430,35,883395,7805234,TRUE
"2239",95600,10,894740,7835576,TRUE
"2240",95610,13,894665,7835960,TRUE
"2241",97110,115,929375,7778574,TRUE
"2242",97120,120,928340,7777939,TRUE
"2243",97140,282,897900,7759166,TRUE
"2244",97150,132,921300,7769402,TRUE
"2245",97250,155,908546,7741699,TRUE
"2246",97251,131,909434,7741309,TRUE
"2247",97320,230,877784,7729054,TRUE
"2248",97350,286,869599,7724125,TRUE
"2249",97580,382,864677,7745560,TRUE
"2250",97690,153,921048,7718918,TRUE
"2251",97710,591,906480,7722262,TRUE
"2252",97720,163,923591,7709574,TRUE
"2253",97900,210,925720,7682125,TRUE
"2254",95900,6,925889,7880328,TRUE
"2255",95950,22,930321,7845951,TRUE
"2256",96000,19,935411,7852766,TRUE
"2257",96210,8,943662,7873144,TRUE
"2258",96220,18,942501,7874598,TRUE
"2259",96250,338,957490,7894364,TRUE
"2260",96310,13,962335,7930279,TRUE
"2261",96400,8,974740,7939381,TRUE
"2262",96560,22,976541,7937020,TRUE
"2263",96600,15,977517,7906916,TRUE
"2264",98060,12,1011277,7922373,TRUE
"2265",98070,22,1009320,7921818,TRUE
"2266",98080,13,1009320,7921818,TRUE
"2267",98090,13,1009268,7922277,TRUE
"2268",98110,4,1012352,7920834,TRUE
"2269",98250,160,1017076,7892782,TRUE
"2270",98265,225,1020114,7885566,TRUE
"2271",96800,10,990606,7863623,TRUE
"2272",96850,32,993805,7843185,TRUE
"2273",96910,21,991995,7826130,TRUE
"2274",96920,21,990356,7827674,TRUE
"2275",96930,30,990253,7827411,TRUE
"2276",96931,18,991260,7826726,TRUE
"2277",96970,51,970373,7816149,TRUE
"2278",97070,115,935937,7797603,TRUE
"2279",97080,112,935659,7795650,TRUE
"2280",98980,9,1015530,7843919,TRUE
"2281",99020,14,1011041,7839909,TRUE
"2282",99100,7,1034649,7829417,TRUE
"2283",98350,35,1038812,7898237,TRUE
"2284",98360,152,1040203,7898903,TRUE
"2285",98400,9,1050719,7913415,TRUE
"2286",99120,40,1054789,7829169,TRUE
"2287",99140,5,1047902,7814054,TRUE
"2288",99150,8,1049778,7814506,TRUE
"2289",99330,44,1047403,7797109,TRUE
"2290",99340,85,1044033,7793802,TRUE
"2291",99370,89,1071182,7805409,TRUE
"2292",99371,89,1071057,7806278,TRUE
"2293",99420,60,1076266,7802273,TRUE
"2294",99430,180,1078172,7795075,TRUE
"2295",99450,28,1085169,7777195,TRUE
"2296",99460,27,1083970,7777413,TRUE
"2297",99500,55,1072877,7765034,TRUE
"2298",99530,54,1061106,7738355,TRUE
"2299",99540,56,1061500,7736401,TRUE
"2300",99660,12,1091303,7803434,TRUE
"2301",99690,15,1092526,7812948,TRUE
"2302",76900,2,-86617,7381055,TRUE
"2303",76925,55,151843,7156052,TRUE
"2304",76928,68,142710,7266257,TRUE
"2305",76930,33,186977,7340051,TRUE
"2306",76933,40,16373,7085459,TRUE
"2307",76920,50,-222596,6329129,TRUE
"2308",76921,102,-220536,6709467,TRUE
"2309",76922,118,-202032,6862303,TRUE
"2310",76923,80,-181110,6852250,TRUE
"2311",76926,85,-262729,6544723,TRUE
"2312",76931,128,-114865,6776090,TRUE
"2313",76932,59,-218620,6673497,TRUE
